# t (s)	mx ()	my ()	mz ()	m.region32x ()	m.region32y ()	m.region32z ()	m.region33x ()	m.region33y ()	m.region33z ()	m.region34x ()	m.region34y ()	m.region34z ()	B_extx (T)	B_exty (T)	B_extz (T)	B_eff.region6x (T)	B_eff.region6y (T)	B_eff.region6z (T)	B_eff.region9x (T)	B_eff.region9y (T)	B_eff.region9z (T)	step_x (No unit)	step_y (No unit)
0	0.99986905	-6.630785e-11	4.2441845e-11	0.99986905	-6.630785e-11	4.2441845e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.039999973	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99986494	-2.9558578e-12	-1.1256368e-11	0.99986494	-2.9558578e-12	-1.1256367e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.019999987	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9998605	-2.3334223e-11	-2.7364451e-11	0.9998605	-2.3334223e-11	-2.7364451e-11	NaN	NaN	NaN	NaN	NaN	NaN	-2.8449465e-16	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9998558	1.2454393e-10	-2.5837082e-11	0.9998559	1.2454393e-10	-2.5837084e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.019999987	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99985075	-1.8280844e-10	-1.27541675e-11	0.99985075	-1.8280844e-10	-1.27541675e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.039999973	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9998454	-9.549694e-12	-8.484448e-11	0.9998454	-9.549694e-12	-8.4844486e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.059999947	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99983966	2.682441e-10	-3.509739e-11	0.99983966	2.682441e-10	-3.509739e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.079999946	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9998333	2.801812e-10	1.0817322e-10	0.99983335	2.801812e-10	1.0817322e-10	NaN	NaN	NaN	NaN	NaN	NaN	-0.10000009	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99982655	1.8096102e-10	1.1624968e-10	0.99982655	1.8096102e-10	1.1624968e-10	NaN	NaN	NaN	NaN	NaN	NaN	-0.11999989	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9998193	7.503331e-11	2.4805479e-11	0.9998193	7.503331e-11	2.4805477e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.14000009	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99981123	-1.5404567e-10	9.1984656e-11	0.9998113	-1.5404567e-10	9.1984656e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.15999989	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99980253	5.7099214e-11	-1.5243548e-10	0.99980253	5.7099214e-11	-1.524355e-10	NaN	NaN	NaN	NaN	NaN	NaN	-0.18000017	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99979293	-7.31859e-11	3.5363885e-11	0.999793	-7.31859e-11	3.5363885e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.20000018	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99978244	-4.322942e-11	5.8205983e-12	0.99978244	-4.322942e-11	5.8205983e-12	NaN	NaN	NaN	NaN	NaN	NaN	-0.21999976	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99977064	1.3227464e-10	-3.2027804e-11	0.9997706	1.3227464e-10	-3.20278e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.23999979	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99975747	1.3358203e-12	-3.7328904e-11	0.99975747	1.3358203e-12	-3.7328904e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.26000014	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99974275	-2.7438318e-10	-6.4621794e-11	0.9997428	-2.7438318e-10	-6.4621794e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.28000018	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99972594	-1.679723e-11	-4.8778703e-11	0.99972594	-1.679723e-11	-4.8778703e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.29999962	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99970675	-9.5013775e-11	8.538254e-11	0.99970675	-9.5013775e-11	8.538254e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.31999978	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9996844	-1.6765966e-10	-5.576876e-11	0.99968445	-1.6765966e-10	-5.5768765e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.34000012	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9996582	3.0965452e-10	1.6336214e-11	0.9996582	3.0965452e-10	1.6336212e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.36000034	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99962705	-5.1471716e-11	-6.7483144e-11	0.99962705	-5.1471716e-11	-6.748315e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.3800001	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99958897	2.9243097e-10	-9.007125e-12	0.99958897	2.9243097e-10	-9.007124e-12	NaN	NaN	NaN	NaN	NaN	NaN	-0.40000036	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99954134	1.4011903e-10	5.983201e-11	0.9995413	1.4011903e-10	5.983201e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.41999933	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9994794	1.480771e-11	-3.1270292e-11	0.9994794	1.480771e-11	-3.1270292e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.43999952	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9993944	2.9137937e-10	6.333702e-11	0.9993944	2.9137937e-10	6.333703e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.45999935	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99926585	2.9331204e-11	-1.5734525e-10	0.99926585	2.9331204e-11	-1.5734525e-10	NaN	NaN	NaN	NaN	NaN	NaN	-0.47999957	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9990207	4.1177373e-10	-3.8281447e-11	0.9990207	4.1177373e-10	-3.8281447e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.5	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9999255	2.4760993e-10	-3.6513133e-11	-0.99992543	2.4760993e-10	-3.6513133e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.5200003	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99992687	1.03995035e-10	-6.510244e-11	-0.99992687	1.03995035e-10	-6.510244e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.5400007	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99992824	-8.398615e-12	4.6297785e-11	-0.9999282	-8.398615e-12	4.629778e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.56000036	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9999295	-3.1846525e-11	-1.6020851e-11	-0.9999295	-3.1846525e-11	-1.6020853e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.58000094	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99993074	-2.5731595e-10	-8.438123e-11	-0.99993074	-2.5731595e-10	-8.438123e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.59999925	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9999295	-2.9814373e-11	3.7006603e-11	-0.9999295	-2.9814373e-11	3.7006603e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.58000094	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99992824	-2.6986413e-11	5.788426e-11	-0.9999281	-2.6986413e-11	5.7884267e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.56000036	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99992687	4.2760462e-11	3.9662405e-12	-0.99992687	4.2760462e-11	3.966241e-12	NaN	NaN	NaN	NaN	NaN	NaN	-0.5400007	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9999255	6.041034e-11	-6.5998483e-12	-0.9999255	6.041034e-11	-6.599848e-12	NaN	NaN	NaN	NaN	NaN	NaN	-0.5200003	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99992406	-5.4484417e-11	7.881001e-11	-0.9999241	-5.4484417e-11	7.881002e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.5	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99992263	-1.407301e-10	3.968039e-11	-0.9999226	-1.407301e-10	3.968039e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.47999957	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9999212	8.1072926e-11	1.0161641e-12	-0.9999212	8.1072926e-11	1.0161641e-12	NaN	NaN	NaN	NaN	NaN	NaN	-0.45999935	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99991953	-4.736478e-11	6.3487067e-12	-0.99991953	-4.736478e-11	6.3487067e-12	NaN	NaN	NaN	NaN	NaN	NaN	-0.43999952	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.999918	-1.0885515e-10	9.834721e-11	-0.9999179	-1.0885515e-10	9.834721e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.41999933	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99991626	-8.4867224e-11	1.039887e-10	-0.99991626	-8.4867224e-11	1.0398869e-10	NaN	NaN	NaN	NaN	NaN	NaN	-0.40000036	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9999145	-1.7976731e-10	-5.454525e-11	-0.9999145	-1.7976731e-10	-5.454525e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.3800001	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9999126	1.6910917e-10	-8.4816106e-11	-0.9999126	1.6910917e-10	-8.481611e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.36000034	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
