# t (s)	mx ()	my ()	mz ()	m.region21x ()	m.region21y ()	m.region21z ()	m.region22x ()	m.region22y ()	m.region22z ()	m.region23x ()	m.region23y ()	m.region23z ()	B_extx (T)	B_exty (T)	B_extz (T)	B_eff.region6x (T)	B_eff.region6y (T)	B_eff.region6z (T)	B_eff.region9x (T)	B_eff.region9y (T)	B_eff.region9z (T)	step_x (No unit)	step_y (No unit)	points_TOP_wire (No unit)
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	-0.010834347	-0.028422425	-0.0019189494	NaN	NaN	NaN	7.127586e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	-0.018486796	-0.031448588	-0.0019556442	NaN	NaN	NaN	7.262069e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.70710695	0	0	0	0	-0.026503684	-0.035414323	-0.0020339845	NaN	NaN	NaN	7.3965515e-07	1e-07	145
0	0	-0.2736	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.034852628	-0.04058214	-0.0021580993	NaN	NaN	NaN	7.5310345e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.043447796	-0.04726208	-0.002332678	NaN	NaN	NaN	7.6655175e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.052103363	-0.05580628	-0.002562195	NaN	NaN	NaN	7.8e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.060467597	-0.066574976	-0.002849516	NaN	NaN	NaN	7.934483e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	-0.067946054	-0.0798434	-0.0031937412	NaN	NaN	NaN	8.0689654e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.07366476	-0.095610306	-0.003587709	NaN	NaN	NaN	8.2034484e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	-0.07660502	-0.11332222	-0.0040162373	NaN	NaN	NaN	8.337931e-07	1e-07	145
0	0	-0.2736	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.076017484	-0.13174936	-0.0044569536	NaN	NaN	NaN	8.472414e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.7071069	0	0	0	0	-0.07188791	-0.1493262	-0.004884482	NaN	NaN	NaN	8.606897e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.064936206	-0.16481121	-0.005276271	NaN	NaN	NaN	8.741379e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	-0.056149747	-0.17762671	-0.005616793	NaN	NaN	NaN	8.875862e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	-0.04636824	-0.18773302	-0.0058983043	NaN	NaN	NaN	9.0103447e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	-0.03614737	-0.19535029	-0.006119065	NaN	NaN	NaN	9.1448277e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.7071069	0	0	0	0	-0.025795491	-0.20076329	-0.0062807715	NaN	NaN	NaN	9.27931e-07	1e-07	145
0	0	-0.27360007	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	-0.015449783	-0.2042234	-0.0063863276	NaN	NaN	NaN	9.413793e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.0051437076	-0.20590815	-0.006438359	NaN	NaN	NaN	9.548276e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.707107	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	9.682759e-07	1e-07	145
0	0	-0.2736	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.005143682	-0.20590816	-0.0064383578	NaN	NaN	NaN	9.817242e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.015449818	-0.2042234	-0.0063863276	NaN	NaN	NaN	9.951724e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.025795493	-0.20076331	-0.0062807696	NaN	NaN	NaN	1.0086206e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.036147382	-0.19535029	-0.006119061	NaN	NaN	NaN	1.022069e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.04636821	-0.18773305	-0.0058982987	NaN	NaN	NaN	1.0355172e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.707107	0	0	0	0	0.05614974	-0.17762668	-0.0056167925	NaN	NaN	NaN	1.0489655e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.06493623	-0.16481125	-0.0052762744	NaN	NaN	NaN	1.0624138e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.07188794	-0.14932618	-0.0048844838	NaN	NaN	NaN	1.0758621e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.70710695	0	0	0	0	0.07601752	-0.13174939	-0.004456958	NaN	NaN	NaN	1.0893103e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	0.07660501	-0.11332218	-0.004016241	NaN	NaN	NaN	1.1027586e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.70710695	0	0	0	0	0.07366477	-0.09561033	-0.0035877095	NaN	NaN	NaN	1.1162069e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.06794607	-0.07984338	-0.0031937414	NaN	NaN	NaN	1.1296552e-06	1e-07	145
0	0	-0.27360007	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.060467567	-0.066575	-0.0028495167	NaN	NaN	NaN	1.1431034e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	0.052103344	-0.055806268	-0.0025621974	NaN	NaN	NaN	1.1565518e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.04344781	-0.047262102	-0.002332683	NaN	NaN	NaN	1.17e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.034852613	-0.040582135	-0.0021581	NaN	NaN	NaN	1.1834483e-06	1e-07	145
0	0	-0.27360007	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.026503699	-0.035414338	-0.0020339875	NaN	NaN	NaN	1.1968965e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.018486785	-0.031448577	-0.0019556493	NaN	NaN	NaN	1.2103449e-06	1e-07	145
0	0	-0.2736	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.010834355	-0.028422436	-0.0019189487	NaN	NaN	NaN	1.2237931e-06	1e-07	145
0	0	-0.2736	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.707107	0	0	0	0	0.0035557025	-0.026115578	-0.0019206385	NaN	NaN	NaN	1.2372413e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.0033427118	-0.024341246	-0.0019584242	NaN	NaN	NaN	1.2506897e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.009844072	-0.022937827	-0.002030905	NaN	NaN	NaN	1.264138e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	-0.015910536	-0.021762598	-0.0021374393	NaN	NaN	NaN	1.2775862e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.7071069	0	0	0	0	-0.021474712	-0.02068803	-0.002277909	NaN	NaN	NaN	1.2910344e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.70710695	0	0	0	0	-0.026431449	-0.019601552	-0.0024525342	NaN	NaN	NaN	1.3044828e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.030630134	-0.018409034	-0.0026615206	NaN	NaN	NaN	1.317931e-06	1e-07	145
0	0	-0.27360007	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.033866998	-0.017042605	-0.0029047045	NaN	NaN	NaN	1.3313793e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.035878833	-0.015472624	-0.003181026	NaN	NaN	NaN	1.3448276e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	-0.03633765	-0.013723625	-0.0034879502	NaN	NaN	NaN	1.3582759e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.70710695	0	0	0	0	-0.034848116	-0.011893547	-0.0038205995	NaN	NaN	NaN	1.3717241e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.707107	0	-0.7071069	-0.70710695	0	0	0	0	-0.030947503	-0.010176663	-0.0041708206	NaN	NaN	NaN	1.3851724e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.024111236	-0.008892262	-0.004525982	NaN	NaN	NaN	1.3986207e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	-0.013776173	-0.008525465	-0.004867929	NaN	NaN	NaN	1.412069e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	0.00058417226	-0.009779015	-0.005172414	NaN	NaN	NaN	1.4255172e-06	1e-07	145
0	0	-0.2736	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.019237753	-0.013606745	-0.0054101255	NaN	NaN	NaN	1.4389656e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.041748654	-0.020991227	-0.0055502597	NaN	NaN	NaN	1.4524138e-06	1e-07	145
