# t (s)	mx ()	my ()	mz ()	m.region23x ()	m.region23y ()	m.region23z ()	m.region24x ()	m.region24y ()	m.region24z ()	m.region25x ()	m.region25y ()	m.region25z ()	B_extx (T)	B_exty (T)	B_extz (T)	B_eff.region6x (T)	B_eff.region6y (T)	B_eff.region6z (T)	B_eff.region9x (T)	B_eff.region9y (T)	B_eff.region9z (T)	step_x (No unit)	step_y (No unit)	points_TOP_wire (No unit)
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	-0.11412679	-0.12163398	-0.00301619	NaN	NaN	NaN	3.45679e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.112439	-0.13043506	-0.0032294805	NaN	NaN	NaN	3.5185184e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.11006272	-0.13914505	-0.0034404781	NaN	NaN	NaN	3.580247e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.107033096	-0.1476187	-0.00364716	NaN	NaN	NaN	3.6419752e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.10341632	-0.15573257	-0.0038476246	NaN	NaN	NaN	3.7037037e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.09929886	-0.1633933	-0.0040402412	NaN	NaN	NaN	3.765432e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.09477565	-0.17053877	-0.004223637	NaN	NaN	NaN	3.8271605e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.08993977	-0.177136	-0.004396789	NaN	NaN	NaN	3.8888888e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.08487596	-0.18317562	-0.0045589576	NaN	NaN	NaN	3.9506173e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.07965731	-0.18866563	-0.004709719	NaN	NaN	NaN	4.0123456e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.07434405	-0.1936257	-0.004848879	NaN	NaN	NaN	4.074074e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.06898385	-0.19808263	-0.004976469	NaN	NaN	NaN	4.1358024e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.063613266	-0.20206706	-0.00509266	NaN	NaN	NaN	4.197531e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.058259327	-0.20561065	-0.005197757	NaN	NaN	NaN	4.2592592e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.052940663	-0.20874473	-0.005292121	NaN	NaN	NaN	4.3209877e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	-0.047669526	-0.21149886	-0.0053761713	NaN	NaN	NaN	4.382716e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.042452663	-0.21390049	-0.0054503353	NaN	NaN	NaN	4.4444445e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.03729283	-0.2159743	-0.005515042	NaN	NaN	NaN	4.5061728e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	-0.032189067	-0.21774223	-0.0055706906	NaN	NaN	NaN	4.5679013e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.027138151	-0.21922316	-0.0056176623	NaN	NaN	NaN	4.6296296e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.022134662	-0.22043325	-0.0056562796	NaN	NaN	NaN	4.691358e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.017171884	-0.22138564	-0.00568683	NaN	NaN	NaN	4.7530864e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.012241643	-0.22209091	-0.0057095364	NaN	NaN	NaN	4.814815e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.007335363	-0.2225568	-0.0057245796	NaN	NaN	NaN	4.8765435e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	-0.0024434729	-0.2227885	-0.0057320683	NaN	NaN	NaN	4.9382714e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.002443475	-0.2227885	-0.0057320683	NaN	NaN	NaN	5e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.0073352996	-0.22255684	-0.0057245772	NaN	NaN	NaN	5.0617285e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.012241622	-0.22209093	-0.0057095364	NaN	NaN	NaN	5.123457e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.017171904	-0.22138569	-0.0056868247	NaN	NaN	NaN	5.185185e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	0.022134703	-0.22043322	-0.00565628	NaN	NaN	NaN	5.2469136e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.027138134	-0.2192232	-0.0056176623	NaN	NaN	NaN	5.308642e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.032189053	-0.21774222	-0.005570694	NaN	NaN	NaN	5.37037e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.037292782	-0.21597435	-0.00551504	NaN	NaN	NaN	5.4320986e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.04245267	-0.21390049	-0.0054503363	NaN	NaN	NaN	5.493827e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.0476695	-0.21149887	-0.00537617	NaN	NaN	NaN	5.555556e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	0.05294068	-0.20874473	-0.005292126	NaN	NaN	NaN	5.6172837e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.058259327	-0.20561069	-0.0051977583	NaN	NaN	NaN	5.679012e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.06361332	-0.20206703	-0.0050926665	NaN	NaN	NaN	5.740741e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.068983816	-0.19808267	-0.004976469	NaN	NaN	NaN	5.8024693e-07	1e-07	162
